transcript	counts
ENST00000399810	0
ENST00000379245	21
ENST00000327490	31
ENST00000254942	3
ENST00000359052	25
ENST00000439785	0
ENST00000539589	14
ENST00000263026	13
ENST00000367872	0
ENST00000400424	0
ENST00000590317	0
ENST00000609129	2
ENST00000611299	0
ENST00000374045	1
ENST00000321562	31
ENST00000373003	0
ENST00000536578	0
ENST00000288266	21
ENST00000359452	0
ENST00000268720	0
ENST00000546954	137
ENST00000555447	0
ENST00000272203	3
ENST00000425394	4
ENST00000541158	0
ENST00000367167	0
ENST00000632629	3
ENST00000261369	10
ENST00000327564	0
ENST00000563418	9
ENST00000587091	8
ENST00000311008	12
ENST00000323110	0
ENST00000395749	5
ENST00000377818	120
ENST00000592581	5
ENST00000622030	0
ENST00000458629	0
ENST00000428847	0
ENST00000374748	40
ENST00000296577	69
ENST00000316169	0
ENST00000398536	0
ENST00000296129	0
ENST00000398027	1
ENST00000316891	8
ENST00000263383	9
ENST00000251089	6
ENST00000358746	17
ENST00000361365	0
ENST00000295082	0
ENST00000373657	10
ENST00000374472	0
ENST00000615540	15
ENST00000373461	0
ENST00000373521	0
ENST00000278780	0
ENST00000225538	0
ENST00000301480	0
ENST00000222374	4
ENST00000302472	0
ENST00000308027	3
ENST00000313250	15
ENST00000318978	10
ENST00000330701	0
ENST00000312579	28
ENST00000369462	26
ENST00000373504	5
ENST00000266604	4
ENST00000378966	0
ENST00000307126	6
ENST00000612677	0
ENST00000377745	1628
ENST00000240687	0
ENST00000278505	10
ENST00000228468	1
ENST00000393537	5
ENST00000519651	3
ENST00000622451	7
ENST00000264972	0
ENST00000265963	4
ENST00000284674	0
ENST00000237281	3
ENST00000249284	0
ENST00000429381	4
ENST00000378106	8
ENST00000359228	0
ENST00000339137	0
ENST00000545173	474
ENST00000263208	6
ENST00000370855	1
ENST00000252711	76
ENST00000518421	10
ENST00000243911	0
ENST00000263381	1
ENST00000297668	0
ENST00000301607	0
ENST00000361547	15
ENST00000375315	2
ENST00000447459	0
ENST00000405679	0
ENST00000592782	76
ENST00000351797	7
ENST00000398712	5
ENST00000601380	0
ENST00000617204	3
ENST00000261596	5
ENST00000441788	8
ENST00000533626	50
ENST00000619387	43
ENST00000256001	8
ENST00000257627	0
ENST00000360635	11
ENST00000306801	5
ENST00000369287	2
ENST00000317735	0
ENST00000353234	8
ENST00000265922	0
ENST00000250237	22
ENST00000296682	0
ENST00000358869	1
ENST00000549919	0
ENST00000394555	5
ENST00000374759	5
ENST00000382102	0
ENST00000614701	0
ENST00000353047	81
ENST00000339865	3
ENST00000311907	0
ENST00000295728	0
ENST00000378569	0
ENST00000322348	0
ENST00000413379	83
ENST00000450993	0
ENST00000453097	0
ENST00000314355	526
ENST00000542739	0
ENST00000299413	4
ENST00000342836	0
ENST00000339859	1
ENST00000307017	5
ENST00000372780	0
ENST00000450361	14
ENST00000570896	0
ENST00000367411	14
ENST00000378961	3
ENST00000367397	0
ENST00000370339	34
ENST00000338797	6
ENST00000345514	4
ENST00000381588	7
ENST00000263791	11
ENST00000374202	0
ENST00000302628	0
ENST00000302609	0
ENST00000324106	0
ENST00000357460	4
ENST00000564819	0
ENST00000333478	0
ENST00000296326	0
ENST00000322653	0
ENST00000359428	7
ENST00000433078	2
ENST00000331858	0
ENST00000405510	14
ENST00000477892	97
ENST00000429564	0
ENST00000336032	17
ENST00000368738	0
ENST00000334055	0
ENST00000394810	0
ENST00000431721	19
ENST00000270824	0
ENST00000301764	118
ENST00000262895	0
ENST00000335351	1
ENST00000488564	23
ENST00000349015	0
ENST00000260453	4
ENST00000306318	0
ENST00000321685	1
ENST00000392432	0
ENST00000375116	0
ENST00000397196	0
ENST00000376442	12
ENST00000347077	1
ENST00000372470	0
ENST00000359244	1
ENST00000455601	0
ENST00000360617	0
ENST00000254719	55
ENST00000317945	26
ENST00000517417	0
ENST00000544974	1
ENST00000419967	34
ENST00000537909	0
ENST00000377850	0
ENST00000274368	0
ENST00000306467	3
ENST00000394817	7
ENST00000592574	87
ENST00000335255	15
ENST00000318190	28
ENST00000261845	1
ENST00000389834	19
ENST00000366582	34
ENST00000325795	19
ENST00000456354	0
ENST00000302513	1
ENST00000324068	0
ENST00000446342	0
ENST00000372667	6
ENST00000264434	1
ENST00000464951	0
ENST00000369916	0
ENST00000569669	37
ENST00000301071	35
ENST00000373091	0
ENST00000308511	48
ENST00000315580	5
ENST00000336761	79
ENST00000306271	0
ENST00000358912	7
ENST00000379268	0
ENST00000505354	0
ENST00000324989	0
ENST00000589083	17
ENST00000379211	0
ENST00000330315	0
ENST00000340309	54
ENST00000299295	0
ENST00000344229	4
ENST00000435907	5
ENST00000046794	0
ENST00000333843	0
ENST00000575882	20
ENST00000274787	103
ENST00000380216	0
ENST00000361961	7
ENST00000381623	0
ENST00000399397	0
ENST00000399161	0
ENST00000510118	0
ENST00000622421	0
ENST00000294664	1
ENST00000355485	7
ENST00000324366	64
ENST00000271324	0
ENST00000294954	0
ENST00000502692	0
ENST00000640961	9
ENST00000380206	0
ENST00000455045	0
ENST00000371483	0
ENST00000509791	18
ENST00000374852	1
ENST00000620804	0
ENST00000409561	0
ENST00000252245	0
ENST00000267814	12
ENST00000355431	1
ENST00000225899	0
ENST00000334221	0
ENST00000262126	0
ENST00000291481	0
ENST00000044462	310
ENST00000294800	0
ENST00000398793	5
ENST00000369476	0
ENST00000264033	6
ENST00000370888	6
ENST00000409806	0
ENST00000403263	2
ENST00000355522	4
ENST00000357311	11
ENST00000314167	4
ENST00000339534	0
ENST00000216214	9
ENST00000433387	0
ENST00000344423	3
ENST00000341935	0
ENST00000393459	0
ENST00000494426	0
ENST00000318006	7
ENST00000377495	0
ENST00000621472	0
ENST00000303375	1
ENST00000337768	13
ENST00000373765	0
ENST00000355594	0
ENST00000007414	0
ENST00000330368	0
ENST00000380494	1
ENST00000610581	2
ENST00000378611	0
ENST00000316105	0
ENST00000617380	0
ENST00000417220	0
ENST00000447313	0
ENST00000595962	6
ENST00000317965	0
ENST00000336596	12
ENST00000338981	0
ENST00000373344	6
ENST00000445281	0
ENST00000371388	0
ENST00000355029	19
ENST00000357037	17
ENST00000251871	1
ENST00000281141	107
ENST00000312006	0
ENST00000324695	0
ENST00000622150	0
ENST00000222753	32
ENST00000611727	0
ENST00000409115	324
ENST00000240727	11
ENST00000370665	0
ENST00000523898	6
ENST00000392650	0
ENST00000275227	4
ENST00000629305	18
ENST00000292303	0
ENST00000398637	18
ENST00000391713	0
ENST00000296595	13
ENST00000309117	15
ENST00000396596	4
ENST00000264657	18
ENST00000616789	0
ENST00000308031	1
ENST00000346246	0
ENST00000638408	0
ENST00000639584	0
ENST00000392204	89
ENST00000339922	0
ENST00000334849	0
ENST00000367895	3
ENST00000396267	0
ENST00000226760	6
ENST00000263116	0
ENST00000338148	81
ENST00000333026	0
ENST00000373605	28
ENST00000394872	7
ENST00000621082	0
ENST00000339480	0
ENST00000371380	0
ENST00000374270	1
ENST00000380059	0
ENST00000381129	0
ENST00000425354	1
ENST00000636536	0
ENST00000309988	0
ENST00000335658	0
ENST00000262294	5
ENST00000400331	0
ENST00000407215	11
ENST00000264025	2
ENST00000433835	3
ENST00000445202	0
ENST00000251775	23
ENST00000222249	0
ENST00000253496	0
ENST00000334726	0
ENST00000356661	0
ENST00000376729	4
ENST00000375486	1
ENST00000267970	170
ENST00000438782	0
ENST00000545797	2
ENST00000366522	0
ENST00000216797	7
ENST00000268835	22
ENST00000356371	1
ENST00000264552	12
ENST00000409150	1
ENST00000497933	0
ENST00000487179	0
ENST00000280557	76
ENST00000257017	0
ENST00000285379	77
ENST00000542678	1
ENST00000576629	0
ENST00000452633	1
ENST00000450251	0
ENST00000373191	3
ENST00000543214	0
ENST00000260947	3
ENST00000268057	8
ENST00000523601	1
ENST00000556489	0
ENST00000621943	28
ENST00000360538	6
ENST00000279783	0
ENST00000329476	0
ENST00000317025	4
ENST00000396901	2
ENST00000541869	15
ENST00000400485	11
ENST00000377673	59
ENST00000286186	2
ENST00000290881	0
ENST00000323684	0
ENST00000359271	0
ENST00000361479	1
ENST00000379775	9
ENST00000439128	2
ENST00000334304	0
ENST00000222214	14
ENST00000266269	1
ENST00000291532	0
ENST00000366923	70
ENST00000204549	13
ENST00000399312	79
ENST00000274457	10
ENST00000380589	0
ENST00000370902	83
ENST00000618155	0
ENST00000311127	3
ENST00000338370	84
ENST00000416219	0
ENST00000258829	1
ENST00000612311	51
ENST00000486715	25
ENST00000322224	0
ENST00000207457	0
ENST00000401548	0
ENST00000379333	9
ENST00000367104	3
ENST00000371697	0
ENST00000612490	0
ENST00000373548	139
ENST00000332853	5
ENST00000393381	15
ENST00000571688	28
ENST00000338008	11
ENST00000377931	0
ENST00000360004	7
ENST00000542735	0
ENST00000377411	3
ENST00000382071	0
ENST00000001146	0
ENST00000331173	20
ENST00000597959	10
ENST00000373186	2
ENST00000391701	1
ENST00000361737	1
ENST00000380752	12
ENST00000304076	0
ENST00000225235	5
ENST00000298097	4
ENST00000325006	4
ENST00000327304	26
ENST00000246646	0
ENST00000331982	0
ENST00000393271	11
ENST00000404338	5
ENST00000262915	1
ENST00000638240	0
ENST00000257829	27
ENST00000357068	0
ENST00000396331	0
ENST00000381334	22
ENST00000521789	29
ENST00000455511	26
ENST00000592205	0
ENST00000635921	0
ENST00000376528	0
ENST00000313071	4
ENST00000447648	0
ENST00000356537	18
ENST00000331203	0
ENST00000371383	1
ENST00000221972	0
ENST00000284202	3
ENST00000392332	19
ENST00000490491	63
ENST00000372622	18
ENST00000331825	20
ENST00000322444	3
ENST00000436636	6
ENST00000418460	0
ENST00000358495	5
ENST00000308595	12
ENST00000543510	149
ENST00000335894	4
ENST00000453089	0
ENST00000368850	8
ENST00000495461	40
ENST00000324817	5
ENST00000403368	30
ENST00000465645	334
ENST00000563290	1
ENST00000526995	3
ENST00000375643	126
ENST00000321437	14
ENST00000481138	1
ENST00000450053	2
ENST00000354280	0
ENST00000299752	0
ENST00000397165	0
ENST00000219150	2
ENST00000368751	0
ENST00000585201	0
ENST00000380648	1
ENST00000392391	19
ENST00000357374	0
ENST00000481629	13
ENST00000597597	0
ENST00000240922	98
ENST00000344337	24
ENST00000356057	8
ENST00000378000	10
ENST00000020926	0
ENST00000419782	0
ENST00000503771	1
ENST00000545054	9
ENST00000438251	0
ENST00000524622	0
ENST00000458549	0
ENST00000528919	0
ENST00000330120	0
ENST00000399423	1
ENST00000378910	0
ENST00000301180	6
ENST00000290438	0
ENST00000412522	18
ENST00000375734	6
ENST00000477565	10
ENST00000377791	1022
ENST00000440685	47
ENST00000314254	0
ENST00000396184	0
ENST00000354757	1
ENST00000395422	27
ENST00000441564	0
ENST00000490035	1
ENST00000379215	0
ENST00000332303	14
ENST00000356140	0
ENST00000368655	34
ENST00000222800	11
ENST00000344327	0
ENST00000420702	7
ENST00000474627	10
ENST00000621561	0
ENST00000372718	10
ENST00000627585	18
ENST00000235332	5
ENST00000359263	0
ENST00000372561	15
ENST00000297534	112
ENST00000421798	0
ENST00000269289	0
ENST00000382872	0
ENST00000617444	0
ENST00000327968	0
ENST00000331299	7
ENST00000266014	4
ENST00000524913	0
ENST00000266563	9
ENST00000289269	0
ENST00000206595	19
ENST00000248668	13
ENST00000619922	0
ENST00000373426	0
ENST00000372546	28
ENST00000389100	0
ENST00000616365	0
ENST00000456080	0
ENST00000587331	0
ENST00000619989	0
ENST00000371741	0
ENST00000421587	10
ENST00000371497	1
ENST00000397677	12
ENST00000534928	9
ENST00000366779	33
ENST00000329251	95
ENST00000379561	5
ENST00000617472	0
ENST00000252108	20
ENST00000431232	1
ENST00000369248	1
ENST00000265728	0
ENST00000622503	12
ENST00000436583	0
ENST00000455385	157
ENST00000397747	0
ENST00000382564	7
ENST00000611161	1
ENST00000310754	2
ENST00000233668	0
ENST00000420326	3
ENST00000579794	0
ENST00000297819	0
ENST00000520602	0
ENST00000290759	15
ENST00000402291	1
ENST00000571451	0
ENST00000376573	4
ENST00000432566	0
ENST00000372956	0
ENST00000429713	0
ENST00000249842	0
ENST00000398545	0
ENST00000619213	0
ENST00000261854	7
ENST00000619556	0
ENST00000257515	2
ENST00000306151	0
ENST00000244926	0
ENST00000261169	0
ENST00000325558	0
ENST00000409186	9
ENST00000374866	3
ENST00000396328	0
ENST00000367459	0
ENST00000398472	0
ENST00000638275	18
ENST00000388752	83
ENST00000537425	0
ENST00000252512	41
ENST00000330793	0
ENST00000267260	0
ENST00000463337	0
ENST00000288937	73
ENST00000550538	0
ENST00000273482	1
ENST00000326495	3
ENST00000368508	0
ENST00000438925	26
ENST00000283249	0
ENST00000305364	4
ENST00000411734	0
ENST00000395609	8
ENST00000398130	2
ENST00000295974	2
ENST00000391702	7
ENST00000409511	0
ENST00000397149	31
ENST00000510168	7
ENST00000395474	22
ENST00000264335	286
ENST00000456331	3
ENST00000340827	0
ENST00000262626	0
ENST00000373795	66
ENST00000405409	10
ENST00000438720	8
ENST00000462683	23
ENST00000360652	43
ENST00000610213	15
ENST00000337755	10
ENST00000289153	1
ENST00000005284	0
ENST00000429654	0
ENST00000300215	0
ENST00000294728	0
ENST00000388887	0
ENST00000357246	0
ENST00000372648	20
ENST00000222482	0
ENST00000316448	458
ENST00000379692	4
ENST00000465271	135
ENST00000379656	1
ENST00000407997	0
ENST00000017003	15
ENST00000358776	24
ENST00000327428	37
ENST00000370783	12
ENST00000562641	1
ENST00000304788	11
ENST00000361042	0
ENST00000322301	0
ENST00000324460	139
ENST00000453994	0
ENST00000554914	37
ENST00000565263	7
ENST00000369026	46
ENST00000331090	0
ENST00000408890	0
ENST00000263182	0
ENST00000313871	3
ENST00000301919	13
ENST00000333396	16
ENST00000381318	0
ENST00000528880	0
ENST00000304639	0
ENST00000334351	4
ENST00000361529	0
ENST00000376959	1
ENST00000574814	0
ENST00000388996	0
ENST00000451191	4
ENST00000615746	0
ENST00000409189	0
ENST00000382247	5
ENST00000637680	0
ENST00000261249	15
ENST00000335625	0
ENST00000367846	45
ENST00000372733	21
ENST00000375471	0
ENST00000366926	1
ENST00000263674	0
ENST00000316788	50
ENST00000369221	0
ENST00000392825	0
ENST00000455858	3
ENST00000543927	21
ENST00000572933	0
ENST00000006724	0
ENST00000394697	0
ENST00000422622	0
ENST00000266041	0
ENST00000264669	13
ENST00000556772	11
ENST00000370905	0
ENST00000282466	0
ENST00000305963	51
ENST00000334956	6
ENST00000359242	1
ENST00000222254	2
ENST00000378053	1
ENST00000267935	67
ENST00000378182	8
ENST00000448612	1
ENST00000535468	1
ENST00000592501	0
ENST00000261313	463
ENST00000319070	0
ENST00000589373	1
ENST00000327245	0
ENST00000264515	6
ENST00000216484	9
ENST00000327908	0
ENST00000548249	110
ENST00000616430	0
ENST00000343849	0
ENST00000248633	7
ENST00000372797	116
ENST00000443035	2
ENST00000330899	108
ENST00000345060	0
ENST00000248114	7
ENST00000311481	44
ENST00000330891	0
ENST00000296755	11
ENST00000399655	0
ENST00000332435	49
ENST00000397901	45
ENST00000341259	1
ENST00000302418	30
ENST00000309926	0
ENST00000450660	0
ENST00000493463	0
ENST00000504830	0
ENST00000246535	45
ENST00000291577	12
ENST00000543823	0
ENST00000307259	3
ENST00000574912	0
ENST00000367080	0
ENST00000375906	8
ENST00000370350	0
ENST00000374580	3
ENST00000436784	3
ENST00000370225	0
ENST00000372542	2
ENST00000280333	9
ENST00000633192	22
ENST00000391857	29
ENST00000296741	0
ENST00000397583	6
ENST00000374279	7
ENST00000279907	5
ENST00000252603	47
ENST00000201979	0
ENST00000262713	2
ENST00000422340	23
ENST00000396671	2
ENST00000234961	1
ENST00000296149	15
ENST00000329913	0
ENST00000287957	6
ENST00000596148	59
ENST00000296252	0
ENST00000297151	22
ENST00000587502	218
ENST00000261245	11
ENST00000368607	1
ENST00000504592	0
ENST00000263321	0
ENST00000320631	13
ENST00000375978	0
ENST00000543571	12
ENST00000370577	14
ENST00000614342	6
ENST00000435245	0
ENST00000328570	0
ENST00000244227	66
ENST00000335606	2
ENST00000290524	4
ENST00000400384	0
ENST00000496424	0
ENST00000332372	0
ENST00000496807	0
ENST00000297785	0
ENST00000366479	0
ENST00000361483	0
ENST00000263384	71
ENST00000571995	4
ENST00000340339	0
ENST00000497424	8
ENST00000577226	3
ENST00000247271	0
ENST00000618550	0
ENST00000457780	4
ENST00000217515	34
ENST00000304081	0
ENST00000155926	13
ENST00000291906	11
ENST00000369037	2
ENST00000290310	0
ENST00000515291	0
ENST00000253031	19
ENST00000252085	0
ENST00000259021	27
ENST00000460363	0
ENST00000409644	0
ENST00000394295	10
ENST00000540052	7
ENST00000553521	129
ENST00000343769	0
ENST00000460012	4
ENST00000257868	4
ENST00000331573	120
ENST00000257860	0
ENST00000319550	47
ENST00000395732	0
ENST00000409592	0
ENST00000380099	0
ENST00000397778	1
ENST00000616316	7
ENST00000381139	0
ENST00000463781	0
ENST00000397146	0
ENST00000372899	8
ENST00000413272	0
ENST00000311308	0
ENST00000574388	2
ENST00000283882	23
ENST00000314583	0
ENST00000621654	2
ENST00000522676	0
ENST00000316549	0
ENST00000371236	0
ENST00000595235	0
ENST00000636457	0
ENST00000367128	0
ENST00000396359	0
ENST00000545606	37
ENST00000444614	5
ENST00000587304	1
ENST00000271332	4
ENST00000328379	36
ENST00000377084	0
ENST00000640846	0
ENST00000471714	0
ENST00000637012	0
ENST00000368013	0
ENST00000512062	112
ENST00000284136	3
ENST00000358368	27
ENST00000394576	0
ENST00000454971	0
ENST00000356865	0
ENST00000251413	43
ENST00000540564	33
ENST00000542802	3
ENST00000393818	29
ENST00000359887	0
ENST00000404072	5
ENST00000537465	0
ENST00000370515	0
ENST00000371959	5
ENST00000319194	12
ENST00000391411	20
ENST00000564996	0
ENST00000161006	0
ENST00000314721	0
ENST00000612899	0
ENST00000615648	4
ENST00000407800	203
ENST00000313472	0
ENST00000613533	0
ENST00000337225	0
ENST00000265807	5
ENST00000259881	0
ENST00000570836	0
ENST00000376468	0
ENST00000334493	0
ENST00000295488	4
ENST00000340305	11
ENST00000372766	0
ENST00000627148	16
ENST00000339176	0
ENST00000414822	0
ENST00000394391	31
ENST00000400906	0
ENST00000352998	6
ENST00000297508	1
ENST00000263205	12
ENST00000216037	9
ENST00000356763	10
ENST00000399722	6
ENST00000258787	0
ENST00000559447	3
ENST00000317402	1
ENST00000537858	0
ENST00000465828	76
ENST00000263966	9
ENST00000314940	167
ENST00000413692	1
ENST00000593829	317
ENST00000334512	1
ENST00000317568	3
ENST00000539644	4
ENST00000314529	6
ENST00000601440	0
ENST00000499666	13
ENST00000636699	0
ENST00000215904	5
ENST00000284268	4
ENST00000378279	0
ENST00000235372	0
ENST00000377392	0
ENST00000393567	0
ENST00000380051	24
ENST00000428206	11
ENST00000264235	2
ENST00000370981	2
ENST00000447370	0
ENST00000335523	1
ENST00000600767	0
ENST00000635964	0
ENST00000267273	0
ENST00000489090	0
ENST00000276410	0
ENST00000366476	0
ENST00000368985	0
ENST00000373642	0
ENST00000375549	12
ENST00000370756	0
ENST00000375363	0
ENST00000341156	0
ENST00000257934	27
ENST00000416849	0
ENST00000312319	0
ENST00000321255	0
ENST00000409792	9
ENST00000380672	0
ENST00000394671	7
ENST00000454652	1
ENST00000304372	0
ENST00000327674	0
ENST00000418776	14
ENST00000316950	3
ENST00000373615	0
ENST00000462107	0
ENST00000371100	0
ENST00000620882	0
ENST00000395891	0
ENST00000322734	0
ENST00000262186	1
ENST00000330862	0
ENST00000540918	3
ENST00000321612	2
ENST00000215939	0
ENST00000421745	6
ENST00000313401	4
ENST00000339450	5
ENST00000417669	0
ENST00000317276	2
ENST00000603017	10
ENST00000248306	5
ENST00000221486	82
ENST00000246912	2
ENST00000543262	0
ENST00000389494	0
ENST00000595358	2
ENST00000361283	21
ENST00000292330	14
ENST00000372564	38
ENST00000426595	0
ENST00000513973	61
ENST00000310118	35
ENST00000258428	1
ENST00000565898	9
ENST00000320005	0
ENST00000389363	0
ENST00000612919	1
ENST00000398634	0
ENST00000370487	4
ENST00000330579	23
ENST00000617429	155
ENST00000224862	8
ENST00000311450	0
ENST00000265000	14
ENST00000409160	16
ENST00000362097	0
ENST00000371941	0
ENST00000299338	0
ENST00000397566	0
ENST00000424340	0
ENST00000532763	0
ENST00000537866	1
ENST00000265362	0
ENST00000356406	3
ENST00000508859	0
ENST00000266086	0
ENST00000395334	3
ENST00000428845	0
ENST00000316461	13
ENST00000550347	0
ENST00000615383	13
ENST00000492758	135
ENST00000624001	0
ENST00000381032	0
ENST00000503780	7
ENST00000552014	0
ENST00000375824	6
ENST00000372621	62
ENST00000232766	4
ENST00000301529	0
ENST00000326902	0
ENST00000395176	9
ENST00000166244	5
ENST00000215838	0
ENST00000469092	0
ENST00000638394	2
ENST00000304987	1
ENST00000433211	0
ENST00000394065	23
ENST00000372844	2
ENST00000388781	0
ENST00000454393	1
ENST00000379600	6
ENST00000367244	0
ENST00000238497	15
ENST00000620094	1
ENST00000293255	0
ENST00000331830	0
ENST00000357137	21
ENST00000356990	4
ENST00000370963	36
ENST00000329214	30
ENST00000402868	6
ENST00000328933	16
ENST00000357537	39
ENST00000372876	13
ENST00000549145	0
ENST00000381902	0
ENST00000054666	139
ENST00000254029	10
ENST00000272847	0
ENST00000299665	0
ENST00000374022	0
ENST00000354925	2
ENST00000247930	7
ENST00000316770	0
ENST00000164247	0
ENST00000323770	0
ENST00000398675	9
ENST00000446879	0
ENST00000252050	1
ENST00000389774	3
ENST00000553607	0
ENST00000301466	0
ENST00000262887	32
ENST00000306384	1
ENST00000397560	3
ENST00000316836	17
ENST00000257836	7
ENST00000373279	12
ENST00000274054	19
ENST00000392017	9
ENST00000313253	0
ENST00000361716	7
ENST00000372523	3
ENST00000395386	7
ENST00000399300	2
ENST00000369063	5
ENST00000391588	0
ENST00000248098	148
ENST00000303236	0
ENST00000342314	0
ENST00000272793	5
ENST00000308219	0
ENST00000357613	8
ENST00000360338	31
ENST00000359062	0
ENST00000378466	14
ENST00000398468	0
ENST00000355962	0
ENST00000256592	0
ENST00000400752	0
ENST00000366491	0
ENST00000420283	10
ENST00000307395	0
ENST00000392837	9
ENST00000361320	0
ENST00000295718	0
ENST00000342331	0
ENST00000380033	0
ENST00000429591	0
ENST00000265354	7
ENST00000414487	23
ENST00000357731	0
ENST00000612315	0
ENST00000337195	3
ENST00000297581	0
ENST00000488469	2
ENST00000329099	21
ENST00000216223	0
ENST00000375377	10
ENST00000330149	2
ENST00000367474	1
ENST00000262948	14
ENST00000395811	6
ENST00000583088	0
ENST00000335288	0
ENST00000523677	0
ENST00000366472	2
ENST00000256186	0
ENST00000339950	26
ENST00000299727	0
ENST00000305409	0
ENST00000262894	4
ENST00000610672	19
ENST00000301887	0
ENST00000229812	9
ENST00000321276	3
ENST00000336123	0
ENST00000615615	2
ENST00000313766	1
ENST00000379589	7
ENST00000367069	3
ENST00000361306	0
ENST00000370689	6
ENST00000381209	109
ENST00000334983	12
ENST00000274811	9
ENST00000289416	4
ENST00000370018	2
ENST00000543196	1
ENST00000216122	83
ENST00000305784	84
ENST00000375001	0
ENST00000350427	13
ENST00000451251	4
ENST00000477478	20
ENST00000487273	15
ENST00000302103	0
ENST00000303296	1
ENST00000342983	12
ENST00000294360	34
ENST00000260364	0
ENST00000369423	0
ENST00000316412	0
ENST00000331569	94
ENST00000377275	25
ENST00000425876	1
ENST00000517894	0
ENST00000621356	2
ENST00000409548	0
ENST00000314787	37
ENST00000398963	0
ENST00000512783	10
ENST00000055077	47
ENST00000438150	4
ENST00000368195	0
ENST00000529716	0
ENST00000367405	4
ENST00000370742	0
ENST00000284719	59
ENST00000367928	0
ENST00000609480	0
ENST00000452346	0
ENST00000455586	0
ENST00000435675	93
ENST00000617979	9
ENST00000282516	2
ENST00000330500	0
ENST00000354323	0
ENST00000381089	0
ENST00000370950	59
ENST00000519067	0
ENST00000216879	36
ENST00000561562	6
ENST00000425639	0
ENST00000394023	22
ENST00000306077	20
ENST00000344962	7
ENST00000416044	0
ENST00000619167	0
ENST00000544915	2
ENST00000274289	3
ENST00000317869	0
ENST00000348849	4
ENST00000318438	0
ENST00000369519	3
ENST00000335093	0
ENST00000378892	119
ENST00000252530	9
ENST00000216378	4
ENST00000381962	24
ENST00000445217	6
ENST00000332397	0
ENST00000525621	1
ENST00000539919	264
ENST00000428043	0
ENST00000424120	1
ENST00000307428	6
ENST00000418316	0
ENST00000542965	1
ENST00000310463	0
ENST00000376088	2
ENST00000240662	10
ENST00000512454	38
ENST00000256151	54
ENST00000257248	0
ENST00000276816	1
ENST00000323940	0
ENST00000262067	14
ENST00000341698	9
ENST00000361926	0
ENST00000370328	0
ENST00000417826	0
ENST00000543341	63
ENST00000263071	0
ENST00000614558	4
ENST00000245121	0
ENST00000354667	816
ENST00000221561	1
ENST00000637581	6
ENST00000291565	19
ENST00000293756	0
ENST00000253410	0
ENST00000371177	23
ENST00000260641	26
ENST00000336934	1
ENST00000332857	0
ENST00000296257	21
ENST00000377185	0
ENST00000495380	0
ENST00000421806	12
ENST00000617224	0
ENST00000258873	0
ENST00000340738	1
ENST00000372596	3
ENST00000409083	0
ENST00000542590	0
ENST00000372577	46
ENST00000381844	190
ENST00000315480	5
ENST00000434748	0
ENST00000217270	0
ENST00000299092	0
ENST00000334068	0
ENST00000357393	17
ENST00000310775	48
ENST00000216181	63
ENST00000265381	0
ENST00000375318	0
ENST00000399044	0
ENST00000392320	3
ENST00000539941	94
ENST00000296099	0
ENST00000640019	7
ENST00000375782	0
ENST00000380225	0
ENST00000226230	91
ENST00000403856	11
ENST00000579455	0
ENST00000313608	153
ENST00000417443	1
ENST00000354639	0
ENST00000511912	11
ENST00000224721	1
ENST00000229022	1
ENST00000571838	0
ENST00000281382	13
ENST00000339876	0
ENST00000374542	13
ENST00000382038	30
ENST00000342206	21
ENST00000620215	0
ENST00000345716	22
ENST00000615052	9
ENST00000284320	36
ENST00000369768	0
ENST00000394919	31
ENST00000284073	28
ENST00000288139	0
ENST00000613102	7
ENST00000372868	0
ENST00000295190	2
ENST00000379565	29
ENST00000607544	0
ENST00000338302	0
ENST00000420504	0
ENST00000306149	0
ENST00000277165	13
ENST00000613416	10
ENST00000475092	2
ENST00000312457	0
ENST00000586572	4
ENST00000639169	1
ENST00000397832	0
ENST00000589626	12
ENST00000262418	0
ENST00000355123	1
ENST00000394610	16
ENST00000331789	697
ENST00000621421	183
ENST00000220763	0
ENST00000393792	19
ENST00000396200	2
ENST00000332578	0
ENST00000398602	96
ENST00000273905	0
ENST00000360110	43
ENST00000329582	0
ENST00000216085	5
ENST00000396578	0
ENST00000240488	18
ENST00000243344	5
ENST00000322583	0
ENST00000252951	0
ENST00000316156	11
ENST00000379286	8
ENST00000379651	2
ENST00000395216	0
ENST00000260113	0
ENST00000369422	0
ENST00000171887	0
ENST00000288985	7
ENST00000221138	19
ENST00000298110	0
ENST00000303037	0
ENST00000268122	0
ENST00000371253	0
ENST00000396153	22
ENST00000184956	7
ENST00000588212	0
ENST00000426455	0
ENST00000618305	0
ENST00000333480	0
ENST00000266077	2
ENST00000371447	0
ENST00000619792	0
ENST00000342166	26
ENST00000233154	4
ENST00000229332	0
ENST00000512091	0
ENST00000621525	18
ENST00000225777	61
ENST00000312428	0
ENST00000303790	0
ENST00000372071	0
ENST00000368196	0
ENST00000267485	3
ENST00000255030	0
ENST00000312413	2
ENST00000391418	0
ENST00000394256	0
ENST00000454289	72
ENST00000320431	0
ENST00000545496	0
ENST00000389420	1
ENST00000541135	41
ENST00000370316	0
ENST00000304801	0
ENST00000258975	26
ENST00000273221	8
ENST00000315596	12
ENST00000298552	2
ENST00000340634	0
ENST00000380200	0
ENST00000530457	152
ENST00000336824	7
ENST00000453464	0
ENST00000556347	0
ENST00000285928	0
ENST00000305051	0
